instance_id,box_id,length,width,height
3164,1,45.1,36.1,9.9
3165,0,37.4,24.8,13.8
3165,1,38.0,29.0,1.0
3166,0,6.9,1.3,3.2
3166,1,42.1,36.2,5.8
3166,2,29.0,24.0,1.1
3167,0,30.8,18.4,10.4
3167,1,28.0,19.0,2.0
3168,0,35.2,24.2,13.0
3168,1,35.2,24.2,13.0
3168,2,33.0,30.0,7.0
3169,0,34.41,23.44,12.07
3169,1,29.0,20.5,8.2
3170,0,30.0,21.4,11.6
3170,1,30.0,21.4,11.6
3170,2,36.0,24.0,1.5
3171,0,29.8,18.8,10.4
3171,1,29.8,18.8,10.4
3171,2,35.0,26.0,2.2
3172,0,35.0,23.0,12.0
3172,1,35.0,23.0,12.0
3172,2,38.0,28.0,3.6
3173,0,34.4,23.2,12.2
3173,1,50.0,39.0,4.0
3173,2,34.4,23.2,12.2
3174,0,24.0,22.0,0.5
3174,1,49.0,42.4,4.4
3175,0,33.5,21.1,11.6
3175,1,33.5,21.1,11.6
3175,2,33.5,21.1,11.6
3175,3,38.0,29.4,2.5
3176,0,34.2,22.0,3.2
3176,1,24.6,19.0,9.6
3177,0,38.0,28.5,2.8
3177,1,32.5,20.9,14.0
3177,2,32.5,20.9,14.0
3178,0,33.4,21.0,11.4
3178,1,50.0,39.0,4.0
3179,0,27.6,21.8,10.4
3179,1,33.4,20.2,11.4
3179,2,19.0,18.0,8.0
3180,0,33.4,20.2,11.4
3180,1,35.4,30.2,2.0
3181,0,33.6,21.2,11.2
3181,1,27.0,26.0,5.0
3181,2,33.6,21.2,11.2
3181,3,33.6,21.2,11.2
3181,4,33.6,21.2,11.2
3182,0,29.8,21.2,10.4
3182,1,27.5,22.0,5.5
3183,0,32.2,23.0,12.0
3183,1,27.5,19.6,8.55
3183,2,27.5,19.6,8.6
3184,0,30.0,21.4,11.6
3184,1,38.0,29.0,3.0
3184,2,38.0,29.0,3.0
3185,0,33.8,17.4,12.0
3185,1,33.5,21.3,12.0
3185,2,29.2,19.4,12.0
3185,3,34.0,28.0,2.7
3186,0,38.0,29.4,2.5
3186,1,34.0,21.0,13.4
3187,0,35.4,24.2,13.0
3187,1,35.4,24.2,13.0
3187,2,31.0,25.0,1.0
3187,3,35.4,24.2,13.0
3188,0,29.5,22.0,12.0
3188,1,25.3,21.2,0.89
3188,2,25.3,21.2,0.89
3188,3,25.3,21.2,0.89
3189,0,29.8,19.2,10.8
3189,1,3.3,9.2,3.4
3189,2,33.6,20.6,11.4
3190,0,29.7,21.9,12.0
3190,1,35.0,26.0,2.2
3191,0,29.7,22.7,12.0
3191,1,27.0,26.0,5.0
3192,0,13.0,10.7,3.2
3192,1,9.6,6.4,3.8
3193,0,34.4,23.2,12.2
3193,1,34.4,23.2,12.2
3193,2,50.0,39.0,4.0
3194,0,34.7,23.4,12.1
3194,1,35.2,26.7,6.2
3195,0,34.6,22.9,11.6
3195,1,34.6,22.9,11.6
3195,2,39.0,33.5,1.4
3196,0,34.8,23.8,12.6
3196,1,34.0,21.0,11.6
3196,2,34.0,21.0,11.6
3196,3,37.5,29.6,2.3
3197,0,21.5,12.0,3.5
3197,1,20.5,8.5,3.1
3198,0,36.0,26.0,0.6
3198,1,30.0,21.4,11.6
3199,0,34.4,23.2,11.9
3199,1,21.0,13.5,4.8
3200,0,34.4,23.2,12.2
3200,1,33.6,20.6,11.4
3200,2,50.0,39.0,4.0
3201,0,33.2,21.0,11.4
3201,1,33.2,21.0,11.4
3201,2,33.2,21.0,11.4
3201,3,37.0,29.0,0.75
3202,0,31.6,22.2,11.8
3202,1,35.0,29.0,2.6
3203,0,25.1,19.4,12.0
3203,1,24.7,19.2,12.0
3203,2,34.2,22.0,3.2
3204,0,32.2,23.6,12.0
3204,1,36.6,23.2,4.6
3204,2,36.6,23.2,4.6
3205,0,33.6,21.0,12.2
3205,1,41.5,15.0,2.0
3206,0,31.8,23.0,12.0
3206,1,51.2,39.3,5.6
3207,0,26.0,13.0,0.5
3207,1,26.0,13.0,0.5
3207,2,26.0,13.0,0.5
3208,0,20.4,19.0,7.5
3208,1,32.7,21.4,12.0
3208,2,39.0,30.0,1.1
3209,0,34.0,23.8,12.0
3209,1,37.0,28.0,2.0
3210,0,36.0,23.6,12.4
3210,1,36.0,23.6,12.4
3210,2,41.5,15.0,2.0
3210,3,36.0,23.6,12.4
3211,0,11.4,7.3,3.2
3211,1,33.6,21.4,11.6
3212,0,20.8,14.6,8.2
3212,1,20.7,13.8,8.1
3212,2,20.8,14.6,8.2
3212,3,19.8,13.5,0.8
3213,0,34.3,22.8,11.8
3213,1,26.0,13.0,0.5
3214,0,19.4,13.0,7.8
3214,1,26.0,26.0,1.2
3215,0,35.5,24.5,12.0
3215,1,35.0,27.0,3.0
3216,0,33.0,21.0,13.0
3216,1,30.1,21.1,13.0
3216,2,30.1,21.2,13.0
3216,3,33.0,21.0,13.0
3216,4,40.0,30.0,1.6
3217,0,34.0,22.8,11.8
3217,1,34.0,22.8,11.8
3217,2,49.0,38.0,2.5
3218,0,34.4,23.2,12.2
3218,1,50.0,39.0,4.0
3219,0,41.5,15.0,2.0
3219,1,41.5,15.0,2.0
3219,2,33.0,23.1,14.9
3219,3,33.0,23.1,14.9
3220,0,36.4,24.0,12.5
3220,1,32.5,26.0,1.1
3221,0,26.0,20.7,5.0
3221,1,33.7,21.1,13.5
3222,0,26.0,13.0,0.5
3222,1,20.0,10.0,0.6
3222,2,26.0,13.0,0.5
3223,0,34.0,20.6,11.2
3223,1,28.4,18.8,5.2
3224,0,26.4,20.4,10.0
3224,1,30.0,21.0,0.5
3225,0,24.2,11.6,8.4
3225,1,33.2,20.8,11.4
3225,2,33.2,20.8,11.4
3225,3,33.2,20.8,11.4
3226,0,33.2,21.0,11.4
3226,1,38.0,30.0,1.0
3226,2,10.0,6.3,3.5
3227,0,33.2,21.2,11.4
3227,1,33.2,21.2,11.4
3227,2,50.0,39.0,4.0
3228,0,35.6,23.4,12.2
3228,1,37.0,29.0,0.75
3229,0,27.6,21.8,10.4
3229,1,37.0,29.0,1.0
3230,0,34.4,23.8,12.4
3230,1,17.4,10.7,8.6
3231,0,21.4,14.6,7.6
3231,1,30.0,18.0,5.0
3232,0,27.0,20.8,10.0
3232,1,36.0,30.0,1.3
3233,0,50.0,39.0,4.0
3233,1,34.4,23.2,12.2
3233,2,34.4,23.2,12.2
3234,0,29.5,22.5,1.8
3234,1,27.0,20.0,2.0
3235,0,33.0,20.6,11.4
3235,1,37.5,29.6,2.3
3236,0,33.2,21.0,11.4
3236,1,26.4,24.9,4.0
3237,0,33.4,21.0,11.4
3237,1,50.0,39.0,4.0
3238,0,36.3,23.6,12.4
3238,1,52.0,24.0,2.0
3239,0,28.2,22.7,12.0
3239,1,20.4,12.6,3.2
3240,0,34.4,21.8,12.2
3240,1,38.0,29.5,2.2
3240,2,33.6,21.4,11.6
3241,0,34.4,23.2,12.2
3241,1,34.4,23.2,12.2
3241,2,50.0,39.0,4.0
3242,0,33.1,20.8,11.4
3242,1,33.1,20.8,11.4
3242,2,26.0,20.0,3.5
3242,3,33.2,20.8,11.4
3242,4,33.2,20.8,11.4
3243,0,31.8,23.0,12.0
3243,1,21.4,9.8,2.0
3244,0,10.8,6.5,3.2
3244,1,29.8,18.8,10.4
3244,2,29.8,18.8,10.4
3244,3,29.8,18.8,10.4
3245,0,33.5,20.8,12.7
3245,1,34.0,33.5,4.0
3246,0,34.2,23.4,12.0
3246,1,50.0,39.0,4.0
3246,2,34.2,23.4,12.0
3247,0,34.4,23.2,12.2
3247,1,34.4,23.2,12.2
3247,2,47.2,8.4,13.0
3248,0,49.0,40.0,5.9
3248,1,34.2,23.4,12.0
3248,2,34.2,23.4,12.0
3249,0,36.0,29.0,0.84
3249,1,34.2,21.8,12.2
3250,0,34.4,23.2,12.2
3250,1,50.0,39.0,4.0
3251,0,34.2,23.4,12.0
3251,1,36.0,29.2,2.3
3251,2,34.2,23.4,12.0
3252,0,29.8,19.2,10.8
3252,1,13.0,10.4,3.8
3252,2,13.0,10.4,3.8
3253,0,34.4,23.2,12.2
3253,1,50.0,39.0,4.0
3253,2,34.4,23.2,12.2
3254,0,33.2,12.8,11.8
3254,1,37.0,30.0,1.2
3255,0,34.2,23.4,12.0
3255,1,49.0,40.0,5.9
3255,2,34.2,23.4,12.0
3256,0,34.2,24.2,12.6
3256,1,39.2,25.2,14.5
3256,2,26.0,23.0,0.8
3257,0,33.4,21.0,11.4
3257,1,38.0,28.0,3.6
3258,0,29.8,18.4,10.4
3258,1,39.0,30.0,1.1
3259,0,35.6,15.2,13.2
3259,1,27.0,26.0,5.0
3260,0,14.1,9.9,6.4
3260,1,38.0,28.0,3.6
3261,0,36.3,24.1,12.6
3261,1,36.3,24.1,12.6
3261,2,41.5,15.0,2.0
3262,0,33.6,23.7,12.0
3262,1,27.0,26.0,5.0
3263,0,34.4,23.6,12.4
3263,1,39.0,29.0,0.72
3264,0,34.5,22.5,11.2
3264,1,14.4,10.3,6.4
3264,2,55.1,39.2,5.8
3265,0,29.0,25.0,1.0
3265,1,19.5,13.5,7.5
3265,2,34.2,31.4,2.0
3266,0,26.5,20.9,12.0
3266,1,27.7,23.9,19.3
3267,0,34.4,24.2,12.6
3267,1,32.0,22.8,12.0
3267,2,35.4,29.8,2.0
3268,0,31.3,23.0,12.0
3268,1,35.0,27.0,2.0
3269,0,33.2,12.8,11.8
3269,1,33.0,12.8,11.8
3269,2,33.2,12.8,11.8
3269,3,33.2,12.8,11.8
3269,4,33.1,12.7,11.7
3269,5,39.0,31.0,1.5
3270,0,36.0,23.6,12.4
3270,1,36.0,23.6,12.4
3270,2,41.5,15.0,2.0
3270,3,36.0,23.6,12.4
3271,0,27.8,22.8,13.0
3271,1,26.0,20.0,1.7
3271,2,25.4,19.4,9.4
3272,0,9.6,7.1,4.8
3272,1,36.0,24.0,1.5
3272,2,27.0,24.0,1.0
3273,0,10.5,6.2,3.8
3273,1,30.0,23.5,3.2
3273,2,23.0,13.0,4.0
3273,3,28.0,24.0,1.2
3274,0,36.0,23.5,12.3
3274,1,36.0,23.5,12.3
3274,2,41.5,15.0,2.0
3274,3,36.0,23.5,12.3
3275,0,36.6,23.2,4.6
3275,1,36.6,23.2,4.6
3275,2,36.6,23.2,4.6
3275,3,36.6,23.2,4.6
3275,4,36.6,23.2,4.6
3275,5,36.6,23.2,4.6
3275,6,36.6,23.2,4.6
3275,7,30.8,22.2,11.4
3276,0,33.2,21.0,11.4
3276,1,37.0,27.0,4.3
3277,0,31.6,12.4,9.8
3277,1,27.0,24.0,1.0
3277,2,34.5,25.0,1.1
3277,3,32.0,12.5,10.0
3278,0,34.4,23.0,11.8
3278,1,34.4,23.0,11.8
3278,2,28.0,21.0,2.2
3279,0,30.2,21.3,11.3
3279,1,48.5,45.6,5.7
3279,2,48.5,45.6,5.7
3279,3,48.5,45.6,5.7
3279,4,37.3,31.1,2.0
3280,0,34.4,23.2,12.2
3280,1,50.0,39.0,4.0
3281,0,33.51,21.1,11.57
3281,1,50.0,39.0,4.0
3281,2,33.51,21.1,11.57
3281,3,33.51,21.1,11.57
3282,0,14.0,10.1,6.5
3282,1,14.0,10.1,6.5
3282,2,36.0,29.2,2.3
3283,0,28.0,24.5,10.2
3283,1,36.3,23.6,12.4
3284,0,20.8,11.8,10.8
3284,1,28.0,24.5,0.8
3285,0,30.8,21.6,12.0
3285,1,13.0,10.4,3.8
3286,0,32.0,30.0,8.0
3286,1,30.8,22.2,11.4
3287,0,31.8,25.5,2.0
3287,1,26.6,20.0,10.0
3288,0,33.2,21.0,11.4
3288,1,36.0,30.0,0.8
3289,0,10.0,4.9,12.0
3289,1,24.6,24.4,8.7
3290,0,34.4,23.2,12.2
3290,1,40.0,27.0,2.0
3291,0,27.0,23.0,7.5
3291,1,30.0,20.6,10.4
3292,0,38.0,28.0,3.6
3292,1,32.1,21.6,15.9
3293,0,29.6,23.4,12.0
3293,1,13.0,10.4,3.8
3293,2,13.0,10.4,3.8
3293,3,13.0,10.4,3.8
3293,4,13.0,10.4,3.8
3293,5,13.0,10.4,3.8
3294,0,24.0,22.0,0.7
3294,1,23.0,21.0,1.0
3294,2,9.9,9.4,3.4
3295,0,34.0,21.0,12.0
3295,1,55.0,41.0,10.3
3296,0,34.0,30.0,2.5
3296,1,26.4,20.4,10.0
3297,0,30.0,21.0,0.5
3297,1,13.0,10.4,3.8
3298,0,33.2,20.8,11.5
3298,1,33.2,20.8,11.5
3298,2,38.0,28.0,3.6
3299,0,29.8,21.2,10.4
3299,1,35.8,26.0,0.6
3300,0,30.0,21.0,0.5
3300,1,35.6,17.4,4.0
3301,0,34.0,21.0,12.0
3301,1,49.0,40.0,5.9
3302,0,34.3,23.2,11.8
3302,1,34.3,23.2,11.8
3302,2,50.0,39.0,4.0
3303,0,34.0,21.0,11.6
3303,1,10.4,7.0,3.4
3304,0,33.2,21.0,11.4
3304,1,35.5,30.0,2.7
3304,2,35.5,30.0,2.7
3304,3,35.5,30.0,2.7
3305,0,32.8,21.5,12.0
3305,1,40.0,29.0,0.9
3305,2,29.8,18.8,10.4
3306,0,33.6,20.6,11.4
3306,1,37.0,29.0,3.2
3307,0,30.0,21.4,11.6
3307,1,12.5,9.3,3.9
3308,0,50.0,39.0,4.0
3308,1,34.4,23.2,12.2
3309,0,33.1,20.7,14.3
3309,1,55.0,41.0,10.3
3310,0,34.0,21.0,11.2
3310,1,32.0,29.0,1.2
3311,0,34.0,21.0,11.6
3311,1,34.0,21.0,11.6
3311,2,37.0,12.0,2.0
3312,0,34.3,23.0,11.7
3312,1,21.0,13.5,4.7
3313,0,40.5,30.0,1.2
3313,1,30.0,18.8,10.4
3314,0,37.5,29.6,2.3
3314,1,37.5,29.6,2.3
3314,2,37.5,29.6,2.3
3314,3,37.5,29.6,2.3
3314,4,31.8,23.0,12.0
3315,0,34.0,21.0,11.6
3315,1,33.0,20.0,1.15
3316,0,33.2,20.8,11.5
3316,1,35.5,28.5,2.8
3316,2,32.5,20.9,14.0
3317,0,36.3,23.6,12.4
3317,1,34.8,23.8,12.6
3317,2,36.2,23.2,12.6
3317,3,16.1,8.6,4.0
3318,0,35.6,23.8,12.4
3318,1,57.2,39.1,8.6
3319,0,33.1,20.8,9.4
3319,1,33.1,20.8,9.4
3319,2,33.1,20.8,9.4
3319,3,33.1,20.8,9.4
3319,4,29.0,19.5,5.8
3319,5,33.1,20.8,9.4
3319,6,29.0,19.5,5.8
3319,7,29.0,19.5,5.8
3320,0,24.0,22.0,0.5
3320,1,24.5,21.5,1.0
3320,2,34.0,24.0,1.5
3321,0,33.6,20.6,11.4
3321,1,19.0,18.0,8.0
3322,0,33.6,20.6,11.4
3322,1,28.4,21.8,10.4
3322,2,27.0,25.0,5.7
3323,0,34.5,23.5,12.0
3323,1,52.0,38.0,6.2
3323,2,54.5,41.0,5.5
3324,0,36.8,24.8,13.8
3324,1,40.0,31.0,1.1
3325,0,34.0,24.0,1.0
3325,1,34.0,24.0,1.5
3325,2,28.0,22.0,1.2
3326,0,33.6,20.6,11.4
3326,1,41.5,15.0,2.0
3327,0,34.4,23.2,12.2
3327,1,49.0,40.0,5.9
3328,0,33.51,21.1,11.57
3328,1,38.0,30.0,0.9
3328,2,39.0,30.0,1.4
3329,0,19.4,6.0,12.0
3329,1,50.0,39.0,4.0
3330,0,33.2,21.0,11.4
3330,1,37.5,27.5,3.8
3331,0,49.0,40.0,5.9
3331,1,34.2,23.4,12.0
3331,2,34.2,23.4,12.0
3332,0,34.2,23.4,12.0
3332,1,34.2,23.4,12.0
3332,2,49.0,40.0,5.9
3333,0,29.0,20.0,9.5
3333,1,22.5,16.0,9.0
3334,0,33.5,21.1,11.6
3334,1,33.5,21.1,11.6
3334,2,33.5,21.1,11.6
3334,3,33.5,21.1,11.6
3334,4,33.5,21.1,11.6
3334,5,41.5,15.0,2.0
3335,0,31.6,12.4,9.8
3335,1,38.0,24.0,2.0
3335,2,35.0,27.0,1.0
3336,0,33.4,21.0,11.4
3336,1,50.0,39.0,4.0
3337,0,34.8,21.2,12.0
3337,1,38.0,29.0,0.87
3338,0,35.0,23.0,12.0
3338,1,30.0,27.0,2.0
3339,0,33.4,20.4,11.8
3339,1,33.0,30.0,7.0
3339,2,33.0,30.0,7.0
3340,0,30.0,21.0,7.0
3340,1,30.0,21.0,7.0
3340,2,37.4,24.8,13.8
3341,0,33.4,21.0,11.4
3341,1,50.0,39.0,4.0
3342,0,20.8,14.6,8.2
3342,1,26.0,26.0,1.2
3343,0,38.0,28.0,3.6
3343,1,33.6,21.4,11.6
3343,2,33.6,21.4,11.6
3344,0,31.0,21.6,11.4
3344,1,13.0,10.4,3.8
3345,0,33.4,20.4,11.8
3345,1,33.4,20.4,11.8
3345,2,29.0,20.0,9.5
3346,0,32.8,18.8,13.2
3346,1,33.4,21.0,11.4
3346,2,28.0,24.0,5.2
3347,0,19.6,17.5,5.0
3347,1,17.0,12.8,2.0
3348,0,30.0,19.2,10.5
3348,1,26.0,13.0,0.5
3349,0,29.5,22.0,12.0
3349,1,8.5,6.9,3.7
3349,2,8.5,6.9,3.7
3349,3,8.5,6.9,3.7
3350,0,30.0,21.4,11.6
3350,1,28.0,26.0,14.0
3351,0,34.7,23.4,12.1
3351,1,49.0,40.0,5.9
3352,0,33.4,20.2,11.4
3352,1,29.8,22.0,10.0
3353,0,33.5,21.1,11.6
3353,1,33.5,21.1,11.6
3353,2,33.5,21.1,11.6
3353,3,38.0,29.4,2.5
3354,0,34.4,24.2,12.6
3354,1,34.4,24.2,12.6
3354,2,34.4,24.2,12.6
3354,3,36.6,23.2,4.6
3354,4,36.6,23.2,4.6
3355,0,32.4,15.2,13.0
3355,1,37.5,28.0,2.0
3356,0,34.4,24.1,12.0
3356,1,32.0,22.0,1.0
3357,0,30.0,21.0,11.0
3357,1,10.3,6.9,4.0
3358,0,30.4,21.4,11.0
3358,1,35.5,30.0,2.7
3358,2,41.0,33.0,1.0
3359,0,33.6,20.6,11.4
3359,1,38.0,30.0,1.3
3360,0,33.2,21.0,11.4
3360,1,17.8,10.9,12.4
3361,0,6.9,9.6,3.0
3361,1,7.5,6.4,3.6
3362,0,29.8,21.2,10.4
3362,1,29.0,19.6,5.0
3363,0,27.0,22.0,2.5
3363,1,33.6,20.6,11.4
3364,0,22.5,16.0,9.0
3364,1,21.8,16.2,9.0
3364,2,10.6,6.1,6.4
3365,0,36.4,27.0,13.0
3365,1,17.6,15.2,5.0
3366,0,21.5,11.0,3.6
3366,1,23.7,12.5,4.0
3367,0,37.5,28.5,1.0
3367,1,39.8,29.6,14.0
3368,0,33.2,21.0,11.4
3368,1,33.51,21.1,11.57
3368,2,38.0,27.0,2.2
3369,0,33.5,21.1,11.6
3369,1,33.5,21.1,11.6
3369,2,38.0,29.4,2.5
3369,3,33.5,21.1,11.6
3370,0,30.1,21.5,12.0
3370,1,30.0,21.0,0.5
3371,0,34.6,22.9,11.6
3371,1,36.0,26.5,3.0
3372,0,34.5,23.3,12.3
3372,1,18.0,11.2,1.79
3373,0,36.8,24.8,13.8
3373,1,30.4,21.4,11.4
3373,2,30.615,27.6,4.516
3374,0,33.6,20.6,11.4
3374,1,35.2,26.7,6.2
3374,2,29.8,21.2,10.4
3375,0,33.2,12.8,11.8
3375,1,27.0,24.0,3.2
3375,2,36.0,24.5,1.8
3376,0,29.9,22.0,12.0
3376,1,25.0,17.8,7.2
3377,0,32.8,21.6,12.0
3377,1,32.8,21.6,12.0
3377,2,32.8,21.6,12.0
3377,3,27.5,27.0,7.0
3377,4,32.8,21.6,12.0
3378,0,34.2,23.4,12.0
3378,1,37.0,12.0,2.0
3378,2,37.0,12.0,2.0
3379,0,33.4,21.0,11.4
3379,1,38.5,30.0,2.6
3380,0,31.9,14.5,14.1
3380,1,38.0,30.0,2.0
3381,0,39.0,30.2,2.8
3381,1,29.8,19.2,10.8
3381,2,29.8,19.2,10.8
3381,3,29.8,19.2,10.8
3381,4,29.8,19.2,10.8
3382,0,33.6,20.6,11.4
3382,1,41.5,15.0,2.0
3383,0,28.0,21.9,10.5
3383,1,25.0,15.0,1.0
3384,0,33.4,20.4,11.8
3384,1,33.6,20.6,11.4
3384,2,38.0,20.0,1.8
3385,0,34.4,24.2,12.4
3385,1,10.4,7.0,3.4
3386,0,33.4,21.0,11.4
3386,1,30.8,19.8,11.4
3386,2,41.5,15.0,2.0
3387,0,30.0,18.4,10.2
3387,1,58.0,38.4,10.8
3388,0,34.2,21.4,12.5
3388,1,52.0,28.0,6.0
3388,2,33.2,21.0,11.4
3389,0,33.4,20.4,11.8
3389,1,33.2,21.0,11.4
3389,2,41.5,15.0,2.0
3390,0,33.2,20.8,11.5
3390,1,32.5,20.9,14.0
3390,2,35.5,28.5,2.8
3391,0,29.9,20.8,12.0
3391,1,23.6,10.8,4.4
3392,0,34.0,23.0,11.8
3392,1,38.0,29.0,3.0
3393,0,33.4,20.9,11.4
3393,1,35.2,26.7,6.2
3394,0,30.0,20.6,10.4
3394,1,21.0,14.0,1.3
3395,0,33.2,20.8,11.5
3395,1,32.5,20.9,14.0
3395,2,35.5,27.5,2.8
3396,0,34.2,20.8,12.2
3396,1,34.2,20.8,12.2
3396,2,34.2,20.8,12.2
3396,3,38.3,18.0,3.0
3397,0,33.2,21.2,11.4
3397,1,50.0,39.0,4.0
3397,2,33.2,21.2,11.4
3398,0,35.4,24.2,13.0
3398,1,35.4,24.2,13.0
3398,2,31.0,26.0,6.0
3399,0,33.6,20.6,11.4
3399,1,39.2,31.0,2.6
3400,0,33.0,23.1,14.9
3400,1,33.0,23.1,14.9
3400,2,50.0,39.0,4.0
3401,0,34.2,23.2,12.0
3401,1,27.0,22.0,2.5
3402,0,34.4,23.2,12.2
3402,1,50.0,39.0,4.0
3403,0,30.0,20.6,10.4
3403,1,42.4,29.0,1.05
3404,0,33.5,20.8,11.7
3404,1,33.5,20.8,11.7
3404,2,49.0,40.0,5.9
3405,0,33.2,21.0,11.4
3405,1,50.0,39.0,4.0
3406,0,33.0,23.1,14.9
3406,1,33.0,23.1,14.9
3406,2,38.0,28.0,3.6
3407,0,33.2,21.0,11.4
3407,1,35.0,27.0,2.0
3408,0,30.3,22.3,12.0
3408,1,50.0,39.0,4.0
3409,0,34.2,23.4,12.0
3409,1,34.2,23.4,12.0
3409,2,49.0,40.0,5.9
3410,0,26.6,20.0,10.0
3410,1,26.4,20.4,10.0
3410,2,9.7,6.5,3.7
3410,3,34.0,24.0,0.8
3411,0,30.5,20.2,14.5
3411,1,28.0,21.9,10.5
3412,0,33.6,15.8,11.6
3412,1,29.5,24.0,1.4
3413,0,32.1,21.6,15.9
3413,1,50.8,44.7,6.7
3414,0,35.8,23.8,12.5
3414,1,31.0,25.0,1.0
3414,2,35.8,23.8,12.5
3414,3,35.8,23.8,12.5
3415,0,39.0,33.5,1.4
3415,1,33.6,20.6,11.4
3416,0,36.8,24.8,13.8
3416,1,13.0,10.4,3.8
3416,2,13.0,10.4,3.8
3417,0,33.2,12.8,11.8
3417,1,29.2,24.6,2.0
3418,0,33.0,12.8,11.8
3418,1,40.0,29.5,0.8
3419,0,34.5,21.0,12.0
3419,1,50.0,39.0,4.0
3420,0,33.5,20.8,11.7
3420,1,33.5,20.8,11.7
3420,2,50.0,39.0,4.0
3421,0,33.4,21.0,11.4
3421,1,41.5,15.0,2.0
3421,2,41.5,15.0,2.0
3422,0,30.2,16.2,12.4
3422,1,35.0,25.0,1.7
3423,0,33.0,21.0,11.5
3423,1,37.5,29.6,2.3
3423,2,37.5,29.6,2.3
3424,0,31.4,22.2,11.8
3424,1,31.4,22.2,11.8
3424,2,37.8,13.2,4.4
3424,3,37.8,13.2,4.4
3424,4,37.8,13.2,4.4
3425,0,33.0,23.1,14.9
3425,1,32.0,26.0,1.1
3426,0,34.7,23.4,12.1
3426,1,38.0,26.5,2.0
3427,0,34.4,23.2,12.2
3427,1,36.0,29.2,2.3
3428,0,30.0,21.0,0.5
3428,1,34.7,23.4,12.1
3429,0,33.4,21.0,11.4
3429,1,38.0,31.2,2.8
3430,0,55.6,38.4,12.6
3430,1,35.2,22.6,11.4
3431,0,30.0,27.2,1.0
3431,1,33.3,23.3,15.5
3432,0,34.4,23.2,12.2
3432,1,36.3,23.6,12.4
3432,2,33.0,29.0,1.3
3433,0,18.5,17.6,10.5
3433,1,30.4,19.4,10.6
3434,0,36.2,27.2,14.1
3434,1,38.5,30.0,0.55
3435,0,31.8,23.4,12.2
3435,1,37.8,13.2,4.4
3435,2,37.8,13.2,4.4
3436,0,27.0,24.0,1.0
3436,1,27.0,24.0,1.0
3436,2,29.0,22.5,0.7
3437,0,27.6,21.8,10.4
3437,1,29.0,21.0,10.0
3438,0,34.4,23.2,12.2
3438,1,35.2,26.7,6.2
3439,0,36.6,23.9,12.6
3439,1,9.3,3.2,4.0
3440,0,32.5,13.2,10.8
3440,1,36.0,24.0,1.5
3441,0,27.5,21.4,13.5
3441,1,33.0,24.0,1.8
3442,0,33.1,20.8,9.4
3442,1,33.1,20.8,9.4
3442,2,33.1,20.8,9.4
3442,3,27.0,25.0,9.0
3443,0,33.2,20.8,11.4
3443,1,33.2,20.8,11.4
3443,2,33.1,20.8,9.4
3443,3,39.0,27.0,1.0
3443,4,33.1,20.8,9.4
3444,0,34.4,23.2,12.2
3444,1,50.0,39.0,4.0
3444,2,33.6,20.6,11.4
3445,0,34.5,23.3,12.3
3445,1,28.0,20.0,1.3
3446,0,33.51,21.1,11.57
3446,1,29.0,21.0,1.0
3447,0,27.9,22.8,11.8
3447,1,23.6,5.0,1.2
3448,0,34.2,20.8,12.2
3448,1,34.2,20.8,12.2
3448,2,38.3,18.0,3.0
3448,3,34.2,20.8,12.2
3449,0,29.0,25.0,1.0
3449,1,33.6,15.8,11.6
3449,2,29.2,24.7,2.0
3450,0,34.0,21.0,12.0
3450,1,27.4,25.9,2.0
3451,0,35.2,21.8,13.5
3451,1,35.2,21.8,13.5
3451,2,35.2,21.8,13.5
3451,3,41.5,15.0,2.0
3452,0,33.4,21.0,11.4
3452,1,50.0,39.0,4.0
3453,0,35.8,24.0,12.6
3453,1,52.0,38.0,4.0
3454,0,33.51,21.1,11.57
3454,1,37.5,31.0,1.1
3455,0,26.2,21.3,12.0
3455,1,26.3,21.1,11.3
3455,2,10.8,7.4,3.9
3456,0,34.0,21.0,12.0
3456,1,49.0,40.0,5.9
3457,0,30.4,19.4,10.6
3457,1,30.0,23.0,1.0
3458,0,36.4,24.0,12.5
3458,1,28.0,23.0,0.7
3459,0,35.4,24.2,13.0
3459,1,35.4,24.2,13.0
3459,2,38.0,27.0,4.4
3459,3,35.4,24.2,13.0
3460,0,29.4,19.7,12.0
3460,1,37.0,27.0,4.1
3461,0,21.8,16.2,9.0
3461,1,13.5,10.3,3.211
3462,0,33.2,12.8,11.8
3462,1,46.5,40.2,8.9
3463,0,24.8,18.8,9.2
3463,1,36.7,29.6,4.2
3464,0,26.0,19.6,13.2
3464,1,11.3,9.8,2.9
3464,2,28.0,25.0,1.0
3464,3,33.2,22.7,5.0
3465,0,20.0,7.8,4.0
3465,1,34.4,23.6,12.4
3466,0,33.0,23.1,14.9
3466,1,33.0,23.1,14.9
3466,2,22.0,13.5,2.0
3466,3,22.0,13.5,2.0
3467,0,33.6,20.6,11.4
3467,1,38.5,29.5,1.0
3467,2,38.0,35.0,2.1
3468,0,25.2,18.6,9.4
3468,1,40.0,29.0,0.6
3469,0,33.2,20.9,11.4
3469,1,33.2,20.9,11.4
3469,2,26.0,20.0,3.5
3469,3,33.1,20.8,9.4
3469,4,33.1,20.8,9.4
3470,0,34.4,23.2,12.2
3470,1,34.4,23.2,12.2
3470,2,41.5,15.0,2.0
3471,0,33.2,20.8,11.5
